outer_loop_array_packed,middle_loop_array_packed,inner_loop_array_packed,outer_loop_tiling_factor,middle_loop_tiling_factor,inner_loop_tiling_factor,objective
True,True,False,100,4,8,0.002393
True,True,False,100,4,16,0.0015025
True,True,False,100,4,20,0.0014915
True,True,False,100,4,32,0.0015415
True,True,False,100,4,50,0.0013325
True,True,False,100,4,64,0.0014234999999999
True,True,False,100,4,80,0.001676
True,True,False,100,4,100,0.001256
True,True,False,100,4,128,0.001369
True,True,False,100,4,256,0.00244
True,True,False,100,8,4,0.0037135
True,True,False,100,8,8,0.002308
True,True,False,100,8,16,0.001491
True,True,False,100,8,20,0.001644
True,True,False,100,8,32,0.0014039999999999
True,True,False,100,8,50,0.0012255
True,True,False,100,8,64,0.0013909999999999
True,True,False,100,8,80,0.001724
True,True,False,100,8,100,0.001254
True,True,False,100,8,128,0.001261
True,True,False,100,8,256,0.001912
True,True,False,100,16,4,0.0039074999999999
True,True,False,100,16,8,0.0026225
True,True,False,100,16,16,0.0012959999999999
True,True,False,100,16,20,0.0017155
True,True,False,100,16,32,0.0012885
True,True,False,100,16,50,0.0013985
True,True,False,100,16,64,0.001389
True,True,False,100,16,80,0.0016805
True,True,False,100,16,100,0.001341
True,True,False,100,16,128,0.001356
True,True,False,100,16,256,0.0019969999999999
True,True,False,100,20,4,0.003692
True,True,False,100,20,8,0.002445
True,True,False,100,20,16,0.0015249999999999
True,True,False,100,20,20,0.001264
True,True,False,100,20,32,0.001421
True,True,False,100,20,50,0.0012144999999999
True,True,False,100,20,64,0.001447
True,True,False,100,20,80,0.0014055
True,True,False,100,20,100,0.0013165
True,True,False,100,20,128,0.001473
True,True,False,100,20,256,0.001789
True,True,False,100,32,4,0.0040345
True,True,False,100,32,8,0.00266
True,True,False,100,32,16,0.001563
True,True,False,100,32,20,0.0013965
True,True,False,100,32,32,0.0013245
True,True,False,100,32,50,0.001608
True,True,False,100,32,64,0.0015249999999999
True,True,False,100,32,80,0.001797
True,True,False,100,32,100,0.001666
True,True,False,100,32,128,0.0014045
True,True,False,100,32,256,0.0018105
True,True,False,100,50,4,0.0042285
True,True,False,100,50,8,0.0024
True,True,False,100,50,16,0.0015415
True,True,False,100,50,20,0.0016194999999999
True,True,False,100,50,32,0.0016605
True,True,False,100,50,50,0.001354
True,True,False,100,50,64,0.001548
True,True,False,100,50,80,0.0017075
True,True,False,100,50,100,0.001315
True,True,False,100,50,128,0.001207
True,True,False,100,50,256,0.0016495
True,True,False,100,64,4,0.0041925
True,True,False,100,64,8,0.0026655
True,True,False,100,64,16,0.0016424999999999
True,True,False,100,64,20,0.0014795
True,True,False,100,64,32,0.001423
True,True,False,100,64,50,0.001455
True,True,False,100,64,64,0.001566
True,True,False,100,64,80,0.0017785
True,True,False,100,64,100,0.001615
True,True,False,100,64,128,0.0013665
True,True,False,100,64,256,0.0023404999999999
True,True,False,100,80,4,0.00298
True,True,False,100,80,8,0.0020435
True,True,False,100,80,16,0.001615
True,True,False,100,80,20,0.0014759999999999
True,True,False,100,80,32,0.0015705
True,True,False,100,80,50,0.0015485
True,True,False,100,80,64,0.0015215
True,True,False,100,80,80,0.001555
True,True,False,100,80,100,0.0016375
True,True,False,100,80,128,0.001567
True,True,False,100,80,256,0.0015509999999999
True,True,False,100,100,4,0.0029425
True,True,False,100,100,8,0.0020495
True,True,False,100,100,16,0.001523
True,True,False,100,100,20,0.0014445
True,True,False,100,100,32,0.0015145
True,True,False,100,100,50,0.0016765
True,True,False,100,100,64,0.00126
True,True,False,100,100,80,0.001373
True,True,False,100,100,100,0.0017335
True,True,False,100,100,128,0.0013844999999999
True,True,False,100,100,256,0.001524
True,True,False,100,128,4,0.003006
True,True,False,100,128,8,0.0022329999999999
True,True,False,100,128,16,0.0016635
True,True,False,100,128,20,0.001662
True,True,False,100,128,32,0.001527
True,True,False,100,128,50,0.0017145
True,True,False,100,128,64,0.0013644999999999
True,True,False,100,128,80,0.001347
True,True,False,100,128,100,0.0015235
True,True,False,100,128,128,0.0013565
True,True,False,100,128,256,0.0024065
True,True,False,100,2048,4,0.0040235
True,True,False,100,2048,8,0.002561
True,True,False,100,2048,16,0.0018505
True,True,False,100,2048,20,0.001545
True,True,False,100,2048,32,0.001373
True,True,False,100,2048,50,0.0014724999999999
True,True,False,100,2048,64,0.0012415
True,True,False,100,2048,80,0.001365
True,True,False,100,2048,100,0.001399
True,True,False,100,2048,128,0.001405
True,True,False,100,2048,256,0.0014594999999999
True,True,False,128,4,4,0.0042595
True,True,False,128,4,8,0.002639
True,True,False,128,4,16,0.001336
True,True,False,128,4,20,0.001334
True,True,False,128,4,32,0.0012365
True,True,False,128,4,50,0.0013565
True,True,False,128,4,64,0.0011925
True,True,False,128,4,80,0.0014895
True,True,False,128,4,100,0.001493
True,True,False,128,4,128,0.0013725
True,True,False,128,4,256,0.002454
True,True,False,128,8,4,0.004208
True,True,False,128,8,8,0.0026144999999999
True,True,False,128,8,16,0.0013885
True,True,False,128,8,20,0.0013035
True,True,False,128,8,32,0.001169
True,True,False,128,8,50,0.001313
True,True,False,128,8,64,0.0011545
True,True,False,128,8,80,0.0014785
True,True,False,128,8,100,0.001483
True,True,False,128,8,128,0.001406
True,True,False,128,8,256,0.0018305
True,True,False,128,16,4,0.004164
True,True,False,128,16,8,0.002545
True,True,False,128,16,16,0.0013835
True,True,False,128,16,20,0.0013175
True,True,False,128,16,32,0.00124
True,True,False,128,16,50,0.0013525
True,True,False,128,16,64,0.001249
True,True,False,128,16,80,0.0015025
True,True,False,128,16,100,0.0015165
True,True,False,128,16,128,0.0012985
True,True,False,128,16,256,0.0017935
True,True,False,128,20,4,0.0042385
True,True,False,128,20,8,0.0026525
True,True,False,128,20,16,0.0015395
True,True,False,128,20,20,0.0014915
True,True,False,128,20,32,0.00125
True,True,False,128,20,50,0.001615
True,True,False,128,20,64,0.0014355
True,True,False,128,20,80,0.0014355
True,True,False,128,20,100,0.001278
True,True,False,128,20,128,0.0014915
True,True,False,128,20,256,0.0017315
True,True,False,128,32,4,0.0043905
True,True,False,128,32,8,0.0025495
True,True,False,128,32,16,0.0014885
True,True,False,128,32,20,0.001468
True,True,False,128,32,32,0.001386
True,True,False,128,32,50,0.0015875
True,True,False,128,32,64,0.0015985
True,True,False,128,32,80,0.001424
True,True,False,128,32,100,0.001349
True,True,False,128,32,128,0.0016765
True,True,False,128,32,256,0.001777
True,True,False,128,50,4,0.004442
True,True,False,128,50,8,0.00272
True,True,False,128,50,16,0.0015985
True,True,False,128,50,20,0.0013484999999999
True,True,False,128,50,32,0.005651
True,True,False,128,50,50,0.0013939999999999
True,True,False,128,50,64,0.0015385
True,True,False,128,50,80,0.00137
True,True,False,128,50,100,0.0018414999999999
True,True,False,128,50,128,0.0015885
True,True,False,128,50,256,0.0016695
True,True,False,128,64,4,0.004355
True,True,False,128,64,8,0.0025725
True,True,False,128,64,16,0.0017355
True,True,False,128,64,20,0.001556
True,True,False,128,64,32,0.001576
True,True,False,128,64,50,0.0014435
True,True,False,128,64,64,0.001406
True,True,False,128,64,80,0.001499
True,True,False,128,64,100,0.0012855
True,True,False,128,64,128,0.0014529999999999
True,True,False,128,64,256,0.002307
True,True,False,128,80,4,0.0030004999999999
True,True,False,128,80,8,0.0018349999999999
True,True,False,128,80,16,0.0015305
True,True,False,128,80,20,0.0016135
True,True,False,128,80,32,0.001485
True,True,False,128,80,50,0.0015515
True,True,False,128,80,64,0.001347
True,True,False,128,80,80,0.0013725
True,True,False,128,80,100,0.001411
True,True,False,128,80,128,0.00151
True,True,False,128,80,256,0.0056784999999999
True,True,False,128,100,4,0.00304
True,True,False,128,100,8,0.001841
True,True,False,128,100,16,0.001611
True,True,False,128,100,20,0.00157
True,True,False,128,100,32,0.001499
True,True,False,128,100,50,0.0014925
True,True,False,128,100,64,0.001384
True,True,False,128,100,80,0.001266
True,True,False,128,100,100,0.001277
True,True,False,128,100,128,0.001637
True,True,False,128,100,256,0.0014629999999999
True,True,False,128,128,4,0.0031245
True,True,False,128,128,8,0.0018549999999999
True,True,False,128,128,16,0.0015645
True,True,False,128,128,20,0.001701
True,True,False,128,128,32,0.0013565
True,True,False,128,128,50,0.0013514999999999
True,True,False,128,128,64,0.001261
True,True,False,128,128,80,0.0013254999999999
True,True,False,128,128,100,0.0012905
True,True,False,128,128,128,0.001326
True,True,False,128,128,256,0.0023695
True,True,False,128,2048,4,0.0044899999999999
True,True,False,128,2048,8,0.0026969999999999
True,True,False,128,2048,16,0.001746
True,True,False,128,2048,20,0.0017375
True,True,False,128,2048,32,0.001407
True,True,False,128,2048,50,0.001402
True,True,False,128,2048,64,0.001359
True,True,False,128,2048,80,0.0015965
True,True,False,128,2048,100,0.0015125
True,True,False,128,2048,128,0.0015665
True,True,False,128,2048,256,0.0016375
True,False,True,4,4,4,0.0019505
True,False,True,4,4,8,0.0014915
True,False,True,4,4,16,0.001631
True,False,True,4,4,20,0.00137
True,False,True,4,4,32,0.0014464999999999
True,False,True,4,4,50,0.0016185
True,False,True,4,4,64,0.0015179999999999
True,False,True,4,4,80,0.0013945
True,False,True,4,4,100,0.0014765
True,False,True,4,4,128,0.001448
True,False,True,4,4,256,0.001399
True,False,True,4,8,4,0.0018425
True,False,True,4,8,8,0.0016
True,False,True,4,8,16,0.0013844999999999
True,False,True,4,8,20,0.0013605
True,False,True,4,8,32,0.0013514999999999
True,False,True,4,8,50,0.0014015
True,False,True,4,8,64,0.0013679999999999
True,False,True,4,8,80,0.0016705
True,False,True,4,8,100,0.0014635
True,False,True,4,8,128,0.001386
True,False,True,4,8,256,0.0013305
True,False,True,4,16,4,0.0017075
True,False,True,4,16,8,0.001554
True,False,True,4,16,16,0.0014854999999999
True,False,True,4,16,20,0.0014
True,False,True,4,16,32,0.0014685
True,False,True,4,16,50,0.0015285
True,False,True,4,16,64,0.0013414999999999
True,False,True,4,16,80,0.00136
True,False,True,4,16,100,0.0013435
True,False,True,4,16,128,0.0012725
True,False,True,4,16,256,0.001356
True,False,True,4,20,4,0.001651
True,False,True,4,20,8,0.0014329999999999
True,False,True,4,20,16,0.0012775
True,False,True,4,20,20,0.0013549999999999
True,False,True,4,20,32,0.0012865
True,False,True,4,20,50,0.0014775
True,False,True,4,20,64,0.0015415
True,False,True,4,20,80,0.0014065
True,False,True,4,20,100,0.001392
True,False,True,4,20,128,0.001473
True,False,True,4,20,256,0.0013495
True,False,True,4,32,4,0.0017085
True,False,True,4,32,8,0.001486
True,False,True,4,32,16,0.0014529999999999
True,False,True,4,32,20,0.0014485
True,False,True,4,32,32,0.001541
True,False,True,4,32,50,0.0013725
True,False,True,4,32,64,0.0013925
True,False,True,4,32,80,0.0014575
True,False,True,4,32,100,0.0013425
True,False,True,4,32,128,0.001393
True,False,True,4,32,256,0.0015285
True,False,True,4,50,4,0.0018345
True,False,True,4,50,8,0.0013995
True,False,True,4,50,16,0.0013714999999999
True,False,True,4,50,20,0.001364
True,False,True,4,50,32,0.001387
True,False,True,4,50,50,0.001423
True,False,True,4,50,64,0.0014255
True,False,True,4,50,80,0.001483
True,False,True,4,50,100,0.0017415
True,False,True,4,50,128,0.0013089999999999
True,False,True,4,50,256,0.0013075
True,False,True,4,64,4,0.0016825
True,False,True,4,64,8,0.0015505
True,False,True,4,64,16,0.001432
True,False,True,4,64,20,0.00142
True,False,True,4,64,32,0.001383
True,False,True,4,64,50,0.001415
True,False,True,4,64,64,0.0014165
True,False,True,4,64,80,0.0012905
True,False,True,4,64,100,0.0013579999999999
True,False,True,4,64,128,0.001423
True,False,True,4,64,256,0.0021395
True,False,True,4,80,4,0.0017565
True,False,True,4,80,8,0.0014694999999999
True,False,True,4,80,16,0.0014195
True,False,True,4,80,20,0.001581
True,False,True,4,80,32,0.0014865
True,False,True,4,80,50,0.0014895
True,False,True,4,80,64,0.001398
True,False,True,4,80,80,0.001258
True,False,True,4,80,100,0.00134
True,False,True,4,80,128,0.001287
True,False,True,4,80,256,0.00122
True,False,True,4,100,4,0.005888
True,False,True,4,100,8,0.0017485
True,False,True,4,100,16,0.001652
True,False,True,4,100,20,0.001539
True,False,True,4,100,32,0.0021135
True,False,True,4,100,50,0.001605
True,False,True,4,100,64,0.0012915
True,False,True,4,100,80,0.0013375
True,False,True,4,100,100,0.001386
True,False,True,4,100,128,0.001372
True,False,True,4,100,256,0.001202
True,False,True,4,128,4,0.0018
True,False,True,4,128,8,0.0016554999999999
True,False,True,4,128,16,0.0013415
True,False,True,4,128,20,0.0014364999999999
True,False,True,4,128,32,0.001321
True,False,True,4,128,50,0.001483
True,False,True,4,128,64,0.0013765
True,False,True,4,128,80,0.0012855
True,False,True,4,128,100,0.0013709999999999
True,False,True,4,128,128,0.001443
True,False,True,4,128,256,0.002237
True,False,True,4,2048,4,0.0018614999999999
True,False,True,4,2048,8,0.0014375
True,False,True,4,2048,16,0.0013705
True,False,True,4,2048,20,0.0013685
True,False,True,4,2048,32,0.00135
True,False,True,4,2048,50,0.0014234999999999
True,False,True,4,2048,64,0.0016315
True,False,True,4,2048,80,0.0014635
True,False,True,4,2048,100,0.001321
True,False,True,4,2048,128,0.001325
True,False,True,4,2048,256,0.001194
True,False,True,8,4,4,0.002086
True,False,True,8,4,8,0.0014
True,False,True,8,4,16,0.001494
True,False,True,8,4,20,0.00142
True,False,True,8,4,32,0.001362
True,False,True,8,4,50,0.001301
True,False,True,8,4,64,0.001436
True,False,True,8,4,80,0.001385
True,False,True,8,4,100,0.0018625
True,False,True,8,4,128,0.0018384999999999
True,False,True,8,4,256,0.001354
True,False,True,8,8,4,0.002005
True,False,True,8,8,8,0.0013915
True,False,True,8,8,16,0.0013475
True,False,True,8,8,20,0.00544
True,False,True,8,8,32,0.0013635
True,False,True,8,8,50,0.0012815
True,False,True,8,8,64,0.0013655
True,False,True,8,8,80,0.0012765
True,False,True,8,8,100,0.0014665
True,False,True,8,8,128,0.001252
True,False,True,8,8,256,0.0011775
True,False,True,8,16,4,0.0017465
True,False,True,8,16,8,0.0014975
True,False,True,8,16,16,0.0013735
True,False,True,8,16,20,0.0013815
True,False,True,8,16,32,0.0011675
True,False,True,8,16,50,0.001364
True,False,True,8,16,64,0.001188
True,False,True,8,16,80,0.0012845
True,False,True,8,16,100,0.001429
True,False,True,8,16,128,0.001218
True,False,True,8,16,256,0.0013054999999999
True,False,True,8,20,4,0.0019385
True,False,True,8,20,8,0.0015365
True,False,True,8,20,16,0.0012239999999999
True,False,True,8,20,20,0.001372
True,False,True,8,20,32,0.0011925
True,False,True,8,20,50,0.001308
True,False,True,8,20,64,0.0012205
True,False,True,8,20,80,0.0012515
True,False,True,8,20,100,0.0012155
True,False,True,8,20,128,0.0013655
True,False,True,8,20,256,0.0013585
True,False,True,8,32,4,0.0020594999999999
True,False,True,8,32,8,0.001663
True,False,True,8,32,16,0.001407
True,False,True,8,32,20,0.00158
True,False,True,8,32,32,0.001353
True,False,True,8,32,50,0.0013885
True,False,True,8,32,64,0.0012445
True,False,True,8,32,80,0.001288
True,False,True,8,32,100,0.001349
True,False,True,8,32,128,0.0012395
True,False,True,8,32,256,0.0013644999999999
True,False,True,8,50,4,0.002049
True,False,True,8,50,8,0.001553
True,False,True,8,50,16,0.0013685
True,False,True,8,50,20,0.0015075
True,False,True,8,50,32,0.0012335
True,False,True,8,50,50,0.001184
True,False,True,8,50,64,0.001284
True,False,True,8,50,80,0.0012304999999999
True,False,True,8,50,100,0.001475
True,False,True,8,50,128,0.0013765
True,False,True,8,50,256,0.001217
True,False,True,8,64,4,0.0021195
True,False,True,8,64,8,0.0014545
True,False,True,8,64,16,0.0015214999999999
True,False,True,8,64,20,0.001433
True,False,True,8,64,32,0.001212
True,False,True,8,64,50,0.001277
True,False,True,8,64,64,0.0013405
True,False,True,8,64,80,0.001249
True,False,True,8,64,100,0.0012545
True,False,True,8,64,128,0.0012035
True,False,True,8,64,256,0.0021395
True,False,True,8,80,4,0.002153
True,False,True,8,80,8,0.0013175
True,False,True,8,80,16,0.0012575
True,False,True,8,80,20,0.0013945
True,False,True,8,80,32,0.001216
True,False,True,8,80,50,0.0014039999999999
True,False,True,8,80,64,0.001238
True,False,True,8,80,80,0.001237
True,False,True,8,80,100,0.0012035
True,False,True,8,80,128,0.0014105
True,False,True,8,80,256,0.0011895
True,False,True,8,100,4,0.0020794999999999
True,False,True,8,100,8,0.0014345
True,False,True,8,100,16,0.0012985
True,False,True,8,100,20,0.0015925
True,False,True,8,100,32,0.001301
True,False,True,8,100,50,0.001274
True,False,True,8,100,64,0.001286
True,False,True,8,100,80,0.001276
True,False,True,8,100,100,0.0013575
True,False,True,8,100,128,0.0011565
True,False,True,8,100,256,0.001372
True,False,True,8,128,4,0.001938
True,False,True,8,128,8,0.0014265
True,False,True,8,128,16,0.0012825
True,False,True,8,128,20,0.0013535
True,False,True,8,128,32,0.001238
True,False,True,8,128,50,0.0013709999999999
True,False,True,8,128,64,0.001712
True,False,True,8,128,80,0.001262
True,False,True,8,128,100,0.001315
True,False,True,8,128,128,0.0012365
True,False,True,8,128,256,0.002098
True,False,True,8,2048,4,0.0018254999999999
True,False,True,8,2048,8,0.0013345
True,False,True,8,2048,16,0.0012504999999999
True,False,True,8,2048,20,0.0014315
True,False,True,8,2048,32,0.00132
True,False,True,8,2048,50,0.001267
True,False,True,8,2048,64,0.0012335
True,False,True,8,2048,80,0.001213
