outer_loop_array_packed,middle_loop_array_packed,inner_loop_array_packed,outer_loop_tiling_factor,middle_loop_tiling_factor,inner_loop_tiling_factor,objective
True,False,True,50,4,50,5.842135
True,False,True,50,4,64,5.6370805
True,False,True,50,4,80,5.5459875
True,False,True,50,4,100,5.7434119999999975
True,False,True,50,4,128,5.3155225
True,False,True,50,4,256,5.7332199999999975
True,False,True,50,8,4,11.1660795
True,False,True,50,8,8,8.8337155
True,False,True,50,8,16,6.7865715
True,False,True,50,8,20,5.2872295000000005
True,False,True,50,8,32,5.305774
True,False,True,50,8,50,4.947436
True,False,True,50,8,64,5.0423675
True,False,True,50,8,80,5.1063415
True,False,True,50,8,100,5.254932999999999
True,False,True,50,8,128,4.918169499999999
True,False,True,50,8,256,5.34076
True,False,True,50,16,4,8.758297500000001
True,False,True,50,16,8,7.054130499999999
True,False,True,50,16,16,5.979620499999999
True,False,True,50,16,20,5.129448
True,False,True,50,16,32,4.674689000000001
True,False,True,50,16,50,4.7586745000000015
True,False,True,50,16,64,5.068695
True,False,True,50,16,80,4.857203500000002
True,False,True,50,16,100,5.222282
True,False,True,50,16,128,4.7979425
True,False,True,50,16,256,5.2257545
True,False,True,50,20,4,9.065926
True,False,True,50,20,8,7.191131
True,False,True,50,20,16,5.4939614999999975
True,False,True,50,20,20,4.7403405
True,False,True,50,20,32,4.5178995
True,False,True,50,20,50,4.9429120000000015
True,False,True,50,20,64,4.6329315000000015
True,False,True,50,20,80,4.9421800000000005
True,False,True,50,20,100,5.1274235
True,False,True,50,20,128,4.9392595
True,False,True,50,20,256,5.327992
True,False,True,50,32,4,8.0755185
True,False,True,50,32,8,7.0547655
True,False,True,50,32,16,5.449883
True,False,True,50,32,20,4.8805275
True,False,True,50,32,32,4.755712
True,False,True,50,32,50,4.5873610000000005
True,False,True,50,32,64,4.838078
True,False,True,50,32,80,4.8353435000000005
True,False,True,50,32,100,4.884583
True,False,True,50,32,128,4.763813
True,False,True,50,32,256,5.11307
True,False,True,50,50,4,8.028823000000001
True,False,True,50,50,8,5.8436245000000016
True,False,True,50,50,16,5.112641
True,False,True,50,50,20,4.494132499999999
True,False,True,50,50,32,4.5738140000000005
True,False,True,50,50,50,4.7930545
True,False,True,50,50,64,4.485119999999998
True,False,True,50,50,80,4.9394670000000005
True,False,True,50,50,100,5.2126115
True,False,True,50,50,128,4.834487
True,False,True,50,50,256,5.1025765
True,False,True,50,64,4,7.602173
True,False,True,50,64,8,6.6452015
True,False,True,50,64,16,5.259617
True,False,True,50,64,20,4.7883445
True,False,True,50,64,32,4.5855015
True,False,True,50,64,50,4.5090915
True,False,True,50,64,64,4.843744
True,False,True,50,64,80,4.760515
True,False,True,50,64,100,4.829197499999999
True,False,True,50,64,128,4.655364499999999
True,False,True,50,64,256,5.190160499999998
True,False,True,50,80,4,7.793466499999999
True,False,True,50,80,8,5.6383815
True,False,True,50,80,16,5.115657
True,False,True,50,80,20,4.4513675
True,False,True,50,80,32,4.544944999999999
True,False,True,50,80,50,4.742799
True,False,True,50,80,64,4.4624375
True,False,True,50,80,80,4.754884
True,False,True,50,80,100,4.9694565000000015
True,False,True,50,80,128,4.832485
True,False,True,50,80,256,5.106694
True,False,True,50,100,4,7.7741989999999985
True,False,True,50,100,8,5.594859
True,False,True,50,100,16,5.090902
True,False,True,50,100,20,4.4510115
True,False,True,50,100,32,4.611078
True,False,True,50,100,50,4.8263805
True,False,True,50,100,64,4.539087
True,False,True,50,100,80,4.719078
True,False,True,50,100,100,5.1255435
True,False,True,50,100,128,4.8455025
True,False,True,50,100,256,5.0206445
True,False,True,50,128,4,7.432782
True,False,True,50,128,8,6.4421605
True,False,True,50,128,16,5.182051
True,False,True,50,128,20,4.806806
True,False,True,50,128,32,4.584215
True,False,True,50,128,50,4.4754035000000005
True,False,True,50,128,64,4.8364965
True,False,True,50,128,80,4.670707999999999
True,False,True,50,128,100,4.8393955
True,False,True,50,128,128,4.6808355000000015
True,False,True,50,128,256,5.203172
True,False,True,50,2048,4,13.3459495
True,False,True,50,2048,8,8.9900165
True,False,True,50,2048,16,6.4091000000000005
True,False,True,50,2048,20,5.7619500000000015
True,False,True,50,2048,32,5.638138
True,False,True,50,2048,50,4.954921499999998
True,False,True,50,2048,64,4.8841735
True,False,True,50,2048,80,4.947903
True,False,True,50,2048,100,5.0540965
True,False,True,50,2048,128,4.921588
True,False,True,50,2048,256,5.3921985
True,False,True,64,4,4,13.918895
True,False,True,64,4,8,12.6520895
True,False,True,64,4,16,8.3231485
True,False,True,64,4,20,5.987833
True,False,True,64,4,32,5.8816690000000005
True,False,True,64,4,50,5.535662
True,False,True,64,4,64,5.551862
True,False,True,64,4,80,5.504892
True,False,True,64,4,100,5.6068645
True,False,True,64,4,128,5.3063395
True,False,True,64,4,256,5.6886
True,False,True,64,8,4,10.721431
True,False,True,64,8,8,8.898986
True,False,True,64,8,16,6.2997505
True,False,True,64,8,20,5.1939155
True,False,True,64,8,32,5.109489
True,False,True,64,8,50,4.8867995
True,False,True,64,8,64,4.7734695
True,False,True,64,8,80,5.272092499999999
True,False,True,64,8,100,5.329824
True,False,True,64,8,128,4.9110725
True,False,True,64,8,256,5.426672
True,False,True,64,16,4,9.244431
True,False,True,64,16,8,7.343047
True,False,True,64,16,16,5.6796715
True,False,True,64,16,20,4.8631175
True,False,True,64,16,32,5.1134590000000015
True,False,True,64,16,50,4.918978
True,False,True,64,16,64,4.6594465
True,False,True,64,16,80,5.0734815000000015
True,False,True,64,16,100,4.9672730000000005
True,False,True,64,16,128,5.0567615
True,False,True,64,16,256,5.1914435
True,False,True,64,20,4,9.09507
True,False,True,64,20,8,7.09593
True,False,True,64,20,16,5.4428715
True,False,True,64,20,20,5.027126
True,False,True,64,20,32,4.9365855000000005
True,False,True,64,20,50,4.996723
True,False,True,64,20,64,4.657152
True,False,True,64,20,80,5.0847075
True,False,True,64,20,100,5.1796815
True,False,True,64,20,128,4.755245
True,False,True,64,20,256,5.248935
True,False,True,64,32,4,8.2146085
True,False,True,64,32,8,6.6957714999999975
True,False,True,64,32,16,4.9469825
True,False,True,64,32,20,4.6043185
True,False,True,64,32,32,4.7426485000000005
True,False,True,64,32,50,4.722068
True,False,True,64,32,64,4.8225965
True,False,True,64,32,80,5.021877
True,False,True,64,32,100,4.8690615
True,False,True,64,32,128,4.7134485
True,False,True,64,32,256,5.113837999999999
True,False,True,64,50,4,8.224960000000001
True,False,True,64,50,8,6.377363000000001
True,False,True,64,50,16,5.1813945
True,False,True,64,50,20,4.9477635000000015
True,False,True,64,50,32,4.9045815
True,False,True,64,50,50,4.589445
True,False,True,64,50,64,4.5142885
True,False,True,64,50,80,4.974654
True,False,True,64,50,100,4.872455
True,False,True,64,50,128,4.701295
True,False,True,64,50,256,5.1031055
True,False,True,64,64,4,7.858024500000001
True,False,True,64,64,8,6.2289400000000015
True,False,True,64,64,16,4.8609955000000005
True,False,True,64,64,20,4.535903500000001
True,False,True,64,64,32,4.740382
True,False,True,64,64,50,4.537205999999999
True,False,True,64,64,64,4.734037
True,False,True,64,64,80,4.866812
True,False,True,64,64,100,4.836287
True,False,True,64,64,128,4.782635
True,False,True,64,64,256,5.094755999999999
True,False,True,64,80,4,7.9440715
True,False,True,64,80,8,6.0820635
True,False,True,64,80,16,4.952917
True,False,True,64,80,20,4.82653
True,False,True,64,80,32,4.431712999999999
True,False,True,64,80,50,4.810838
True,False,True,64,80,64,4.4969195000000015
True,False,True,64,80,80,4.953346
True,False,True,64,80,100,5.266839
True,False,True,64,80,128,4.702548999999999
True,False,True,64,80,256,5.1090585
True,False,True,64,100,4,7.898737499999997
True,False,True,64,100,8,6.211018
True,False,True,64,100,16,4.9781725
True,False,True,64,100,20,4.8990985
True,False,True,64,100,32,4.760961
True,False,True,64,100,50,4.6397015
True,False,True,64,100,64,4.4964035
True,False,True,64,100,80,4.925696
True,False,True,64,100,100,4.8764645
True,False,True,64,100,128,4.686844000000002
True,False,True,64,100,256,5.104263
True,False,True,64,128,4,7.8251545
True,False,True,64,128,8,6.2027675
True,False,True,64,128,16,4.719885
True,False,True,64,128,20,4.5436145
True,False,True,64,128,32,4.6243775000000005
True,False,True,64,128,50,4.523253
True,False,True,64,128,64,4.807524
True,False,True,64,128,80,4.848285
True,False,True,64,128,100,4.93044
True,False,True,64,128,128,4.7843705000000005
True,False,True,64,128,256,5.186179
True,False,True,64,2048,4,12.549926
True,False,True,64,2048,8,8.679347499999999
True,False,True,64,2048,16,6.403551
True,False,True,64,2048,20,5.8509835
True,False,True,64,2048,32,4.744679
True,False,True,64,2048,50,4.8470595
True,False,True,64,2048,64,4.5640095
True,False,True,64,2048,80,4.8039725
True,False,True,64,2048,100,5.1834525000000005
True,False,True,64,2048,128,4.8617775000000005
True,False,True,64,2048,256,5.161641
True,False,True,80,4,4,14.0246245
True,False,True,80,4,8,12.600123
True,False,True,80,4,16,8.0653535
True,False,True,80,4,20,6.1998965
True,False,True,80,4,32,5.6456225
True,False,True,80,4,50,5.4318610000000005
True,False,True,80,4,64,5.360393999999999
True,False,True,80,4,80,5.566688
True,False,True,80,4,100,5.709466000000001
True,False,True,80,4,128,5.3229305
True,False,True,80,4,256,5.6605785000000015
True,False,True,80,8,4,10.8035965
True,False,True,80,8,8,8.9195675
True,False,True,80,8,16,6.598210000000001
True,False,True,80,8,20,5.7816145
True,False,True,80,8,32,4.9358140000000015
True,False,True,80,8,50,4.869129
True,False,True,80,8,64,4.9908495
True,False,True,80,8,80,5.426701
True,False,True,80,8,100,5.2521140000000015
True,False,True,80,8,128,5.040557
True,False,True,80,8,256,5.2615495
True,False,True,80,16,4,8.865006000000003
True,False,True,80,16,8,7.299136499999999
True,False,True,80,16,16,5.6680175
True,False,True,80,16,20,5.4652629999999975
True,False,True,80,16,32,4.996850500000001
True,False,True,80,16,50,5.0848165000000005
True,False,True,80,16,64,5.0839
True,False,True,80,16,80,5.528184
True,False,True,80,16,100,5.2631695
True,False,True,80,16,128,4.959485
True,False,True,80,16,256,5.205265499999999
True,False,True,80,20,4,9.219656
True,False,True,80,20,8,7.7144785
True,False,True,80,20,16,5.196871
True,False,True,80,20,20,5.3694045
True,False,True,80,20,32,4.660291
True,False,True,80,20,50,4.959671
True,False,True,80,20,64,4.485447499999999
True,False,True,80,20,80,4.894863
True,False,True,80,20,100,5.3023755
True,False,True,80,20,128,4.739568500000002
True,False,True,80,20,256,5.177243
True,False,True,80,32,4,8.328484499999998
True,False,True,80,32,8,6.615254999999999
True,False,True,80,32,16,5.1089910000000005
True,False,True,80,32,20,4.8199190000000005
True,False,True,80,32,32,4.526823
True,False,True,80,32,50,4.7386135000000005
True,False,True,80,32,64,5.023092
True,False,True,80,32,80,5.470002
True,False,True,80,32,100,4.7906695
True,False,True,80,32,128,4.803408
True,False,True,80,32,256,5.198030999999999
True,False,True,80,50,4,8.733595
True,False,True,80,50,8,6.275966
True,False,True,80,50,16,5.3707195
True,False,True,80,50,20,4.662139499999999
True,False,True,80,50,32,4.390529
True,False,True,80,50,50,4.321441
True,False,True,80,50,64,4.3429105
True,False,True,80,50,80,4.865431
True,False,True,80,50,100,5.0574235000000005
True,False,True,80,50,128,4.6649725
True,False,True,80,50,256,5.1126055
True,False,True,80,64,4,7.887092999999999
True,False,True,80,64,8,6.2001405
True,False,True,80,64,16,5.038174
True,False,True,80,64,20,4.648496499999999
True,False,True,80,64,32,4.520906
True,False,True,80,64,50,4.558196499999998
True,False,True,80,64,64,4.9370535
True,False,True,80,64,80,5.3882075
True,False,True,80,64,100,4.7599975
True,False,True,80,64,128,4.782332
True,False,True,80,64,256,5.1784115
True,False,True,80,80,4,8.2309585
True,False,True,80,80,8,6.122914499999999
True,False,True,80,80,16,5.3310355000000005
True,False,True,80,80,20,5.173426999999998
True,False,True,80,80,32,4.3518
True,False,True,80,80,50,4.2970705
True,False,True,80,80,64,4.313426
True,False,True,80,80,80,4.7474465000000015
True,False,True,80,80,100,5.0467345
True,False,True,80,80,128,4.6653975
True,False,True,80,80,256,5.2022475
True,False,True,80,100,4,8.4566015
True,False,True,80,100,8,6.1029695
True,False,True,80,100,16,5.4002765
True,False,True,80,100,20,4.7114665
True,False,True,80,100,32,4.3483595
True,False,True,80,100,50,4.292807499999999
True,False,True,80,100,64,4.4133960000000005
True,False,True,80,100,80,4.917107
True,False,True,80,100,100,4.9481185
True,False,True,80,100,128,4.6644115
True,False,True,80,100,256,5.193479999999999
True,False,True,80,128,4,7.798992
True,False,True,80,128,8,6.032095
True,False,True,80,128,16,4.8955555
True,False,True,80,128,20,4.6334490000000015
True,False,True,80,128,32,4.495347499999999
True,False,True,80,128,50,4.5496315
True,False,True,80,128,64,4.998738
True,False,True,80,128,80,5.4119530000000005
True,False,True,80,128,100,4.867426
True,False,True,80,128,128,4.871741
True,False,True,80,128,256,5.276294999999998
True,False,True,80,2048,4,11.754102
True,False,True,80,2048,8,8.6445535
True,False,True,80,2048,16,6.20291
True,False,True,80,2048,20,5.188232
True,False,True,80,2048,32,4.9312385
True,False,True,80,2048,50,5.3840085
True,False,True,80,2048,64,4.4176985
True,False,True,80,2048,80,5.0947195
True,False,True,80,2048,100,4.9551050000000005
True,False,True,80,2048,128,4.952135500000002
True,False,True,80,2048,256,5.2880775
True,False,True,96,4,4,14.1578705
True,False,True,96,4,8,12.517735
True,False,True,96,4,16,7.47691
True,False,True,96,4,20,6.0168075000000005
True,False,True,96,4,32,5.705978
True,False,True,96,4,50,5.505961
True,False,True,96,4,64,5.366428
True,False,True,96,4,80,5.493025
True,False,True,96,4,100,5.6348795
True,False,True,96,4,128,5.4508860000000015
True,False,True,96,4,256,5.6750335
True,False,True,96,8,4,10.733078
True,False,True,96,8,8,9.1124295
True,False,True,96,8,16,5.902312
True,False,True,96,8,20,5.4972715
True,False,True,96,8,32,5.217086
True,False,True,96,8,50,5.069788
True,False,True,96,8,64,4.988608
True,False,True,96,8,80,5.121678500000002
True,False,True,96,8,100,5.366032499999998
True,False,True,96,8,128,5.226746
True,False,True,96,8,256,5.3697815
True,False,True,96,16,4,8.921892
True,False,True,96,16,8,7.416617
True,False,True,96,16,16,5.5045765000000015
True,False,True,96,16,20,5.41292
True,False,True,96,16,32,5.0312980000000005
True,False,True,96,16,50,4.824256
True,False,True,96,16,64,5.1639645000000005
True,False,True,96,16,80,5.125802500000002
True,False,True,96,16,100,5.413981
True,False,True,96,16,128,4.9858035
True,False,True,96,16,256,5.261099
True,False,True,96,20,4,8.817220500000003
True,False,True,96,20,8,7.748538499999999
True,False,True,96,20,16,5.3943615000000005
True,False,True,96,20,20,5.279362
True,False,True,96,20,32,4.7090805
True,False,True,96,20,50,4.704048500000002
True,False,True,96,20,64,4.4835725
True,False,True,96,20,80,4.7452575
True,False,True,96,20,100,5.0532585
True,False,True,96,20,128,4.830605
True,False,True,96,20,256,5.0698405
True,False,True,96,32,4,8.371319999999999
True,False,True,96,32,8,6.670516
True,False,True,96,32,16,5.086194
True,False,True,96,32,20,5.4171505
True,False,True,96,32,32,4.543184999999999
True,False,True,96,32,50,4.794320000000001
True,False,True,96,32,64,5.019682
True,False,True,96,32,80,4.959596
True,False,True,96,32,100,5.3875600000000015
True,False,True,96,32,128,4.808987
True,False,True,96,32,256,5.060535
True,False,True,96,50,4,8.475822500000001
True,False,True,96,50,8,6.3816115
True,False,True,96,50,16,4.8775080000000015
True,False,True,96,50,20,5.183381499999999
True,False,True,96,50,32,4.855866000000002
True,False,True,96,50,50,4.647824
True,False,True,96,50,64,4.3440915
True,False,True,96,50,80,4.650332499999998
True,False,True,96,50,100,5.081194999999999
True,False,True,96,50,128,4.8478330000000005
True,False,True,96,50,256,5.010269
True,False,True,96,64,4,8.0345215
True,False,True,96,64,8,6.3433735
True,False,True,96,64,16,4.9729525
True,False,True,96,64,20,5.231458
True,False,True,96,64,32,4.4400770000000005
True,False,True,96,64,50,4.603117
True,False,True,96,64,64,5.0170505
True,False,True,96,64,80,4.9969975
True,False,True,96,64,100,5.3382735
True,False,True,96,64,128,4.8590105
True,False,True,96,64,256,5.0947130000000005
True,False,True,96,80,4,8.474582
True,False,True,96,80,8,6.245646499999999
True,False,True,96,80,16,4.8150045000000015
True,False,True,96,80,20,5.05764
True,False,True,96,80,32,4.5008295
True,False,True,96,80,50,4.5220505000000015
True,False,True,96,80,64,4.326637
True,False,True,96,80,80,4.6273955
True,False,True,96,80,100,4.8915315
True,False,True,96,80,128,4.759355
True,False,True,96,80,256,4.997171499999999
True,False,True,96,100,4,8.471238499999998
True,False,True,96,100,8,6.129253
True,False,True,96,100,16,4.723272
True,False,True,96,100,20,5.0575030000000005
True,False,True,96,100,32,4.829269999999998
True,False,True,96,100,50,4.524067499999999
